time_A,pulse_height_A,time_B,pulse_height_B,time_C,pulse_height_C,time_D,pulse_height_D,time_E,pulse_height_E,time_F,pulse_height_F,time_G,pulse_height_G,time_H,pulse_height_H
3.4400000000000004e-08,0.003937007874015748,4e-09,0.003937007874015748,4.32e-07,0.007874015748031496,9.920000000000001e-08,0.1,1.6000000000000003e-09,-0.0,2.4000000000000004e-09,0.003937007874015748,4.800000000000001e-09,0.003937007874015748,1.0320000000000001e-07,0.023622047244094488
1.0080000000000002e-07,0.12992125984251968,1.0160000000000001e-07,0.2677165354330709,1.0560000000000002e-07,0.2047244094488189,1.0080000000000002e-07,0.03700787401574803,1.0080000000000002e-07,0.07874015748031496,1.0320000000000001e-07,0.11811023622047244,1.0240000000000002e-07,0.07874015748031496,9.920000000000001e-08,0.011811023622047244
1.1280000000000002e-07,0.003937007874015748,3.2000000000000005e-09,0.003937007874015748,5.712e-07,0.007874015748031496,1.0160000000000001e-07,0.08740157480314961,1.4480000000000003e-07,0.003937007874015748,1.6000000000000003e-09,0.003937007874015748,8.800000000000001e-09,0.003937007874015748,1.0320000000000001e-07,0.023622047244094488
8e-09,0.003937007874015748,7.200000000000001e-09,0.003937007874015748,9.600000000000001e-08,0.007874015748031496,9.680000000000002e-08,0.045669291338582683,4e-09,-0.0,5.6000000000000005e-09,0.003937007874015748,1.8400000000000003e-08,0.003937007874015748,9.920000000000001e-08,0.011811023622047244
7.760000000000002e-08,0.003937007874015748,7.040000000000001e-08,0.003937007874015748,1.336e-07,0.007874015748031496,1.0000000000000001e-07,0.1,4.0720000000000005e-07,0.003937007874015748,1.6000000000000003e-09,0.003937007874015748,2.8800000000000003e-08,0.003937007874015748,1.0560000000000002e-07,0.03543307086614173
1.4400000000000002e-08,0.003937007874015748,1.0000000000000001e-07,0.015748031496062992,1.0560000000000002e-07,0.22440944881889763,1.0160000000000001e-07,0.08740157480314961,4.800000000000001e-09,-0.0,9.680000000000002e-08,0.011811023622047244,9.840000000000001e-08,0.06299212598425197,1.0080000000000002e-07,0.01968503937007874
1.2800000000000002e-08,0.003937007874015748,8.800000000000001e-09,0.003937007874015748,7.872000000000001e-07,0.007874015748031496,1.0160000000000001e-07,0.04251968503937008,3.2000000000000005e-09,-0.0,4e-09,0.003937007874015748,1.2800000000000002e-08,0.003937007874015748,1.0240000000000002e-07,0.015748031496062992
8.960000000000001e-08,0.003937007874015748,2.4000000000000004e-09,0.003937007874015748,1.068e-06,0.007874015748031496,2.4000000000000004e-09,0.0007874015748031497,3.2000000000000005e-09,-0.0,8.000000000000001e-10,0.003937007874015748,4.32e-08,0.003937007874015748,9.920000000000001e-08,0.011811023622047244
4.32e-08,0.003937007874015748,9.440000000000001e-08,0.1062992125984252,1.0000000000000001e-07,0.17716535433070865,9.52e-08,0.05590551181102363,8e-09,-0.0,9.680000000000002e-08,0.051181102362204724,9.920000000000001e-08,0.09448818897637795,9.920000000000001e-08,0.011811023622047244
1.1120000000000002e-07,0.003937007874015748,1.52e-08,0.003937007874015748,1.0320000000000001e-07,0.3110236220472441,9.840000000000001e-08,0.05511811023622047,3.2000000000000005e-09,-0.0,0.0,0.003937007874015748,9.840000000000001e-08,0.11023622047244094,1.0160000000000001e-07,0.01968503937007874
2.8000000000000003e-08,0.003937007874015748,9.680000000000002e-08,0.08267716535433071,9.920000000000001e-08,0.12992125984251968,9.760000000000001e-08,0.041732283464566935,8.000000000000001e-10,-0.0,9.680000000000002e-08,0.03937007874015748,9.760000000000001e-08,0.05905511811023622,9.920000000000001e-08,0.011811023622047244
1.0000000000000001e-07,0.003937007874015748,9.52e-08,0.14566929133858267,1.0160000000000001e-07,0.2755905511811024,1.0000000000000001e-07,0.045669291338582683,1.0000000000000001e-07,0.003937007874015748,1.0000000000000001e-07,0.06299212598425197,1.0080000000000002e-07,0.11023622047244094,9.920000000000001e-08,0.011811023622047244
8.000000000000001e-10,0.003937007874015748,9.760000000000001e-08,0.007874015748031496,1.04e-07,0.4881889763779528,9.760000000000001e-08,0.09527559055118111,1.0672000000000001e-06,0.003937007874015748,1.04e-07,0.007874015748031496,9.760000000000001e-08,0.16141732283464566,1.04e-07,0.023622047244094488
1.2800000000000002e-08,0.003937007874015748,9.360000000000002e-08,0.15748031496062992,1.0000000000000001e-07,0.21653543307086615,9.600000000000001e-08,0.07086614173228346,9.104000000000001e-07,0.003937007874015748,9.920000000000001e-08,0.03937007874015748,9.840000000000001e-08,0.09448818897637795,1.0240000000000002e-07,0.015748031496062992
2.2400000000000002e-08,0.003937007874015748,2.7200000000000005e-08,0.003937007874015748,5.072000000000001e-07,0.007874015748031496,9.52e-08,0.046456692913385826,8.000000000000001e-10,-0.0,4.800000000000001e-09,0.003937007874015748,1.04e-07,0.007874015748031496,1.0000000000000001e-07,0.015748031496062992
5.2e-08,0.003937007874015748,9.920000000000001e-08,0.0984251968503937,1.0720000000000001e-07,0.13385826771653545,1.0160000000000001e-07,0.09527559055118111,1.0000000000000001e-07,0.003937007874015748,1.0320000000000001e-07,0.03543307086614173,1.0320000000000001e-07,0.09055118110236221,1.0240000000000002e-07,0.023622047244094488
1.6e-08,0.003937007874015748,1.7600000000000002e-08,0.003937007874015748,1.2000000000000002e-07,0.007874015748031496,1.0000000000000001e-07,0.09527559055118111,0.0,-0.0,8e-09,0.003937007874015748,2.5600000000000004e-08,0.003937007874015748,1.0320000000000001e-07,0.023622047244094488
9.120000000000001e-08,0.14173228346456693,9.2e-08,0.08267716535433071,9.52e-08,0.14960629921259844,9.280000000000002e-08,0.03543307086614173,9.680000000000002e-08,0.07874015748031496,9.680000000000002e-08,0.031496062992125984,9.600000000000001e-08,0.09448818897637795,9.920000000000001e-08,0.011811023622047244
1.0480000000000001e-07,0.11811023622047244,1.0320000000000001e-07,0.06299212598425197,1.08e-07,0.2755905511811024,1.0480000000000001e-07,0.1,1.04e-07,0.05511811023622047,1.0160000000000001e-07,0.03543307086614173,1.0240000000000002e-07,0.10236220472440945,1.0320000000000001e-07,0.01968503937007874
8.400000000000001e-08,0.003937007874015748,9.760000000000001e-08,0.12992125984251968,1.0160000000000001e-07,0.14960629921259844,1.0000000000000001e-07,0.03464566929133858,7.920000000000001e-08,0.003937007874015748,9.920000000000001e-08,0.047244094488188976,1.0480000000000001e-07,0.051181102362204724,9.920000000000001e-08,0.011811023622047244
9.840000000000001e-08,0.16141732283464566,9.680000000000002e-08,0.07874015748031496,1.0240000000000002e-07,0.11811023622047244,1.0240000000000002e-07,0.04094488188976378,9.840000000000001e-08,0.07874015748031496,9.920000000000001e-08,0.027559055118110236,9.920000000000001e-08,0.04330708661417323,9.920000000000001e-08,0.011811023622047244
4.16e-08,0.003937007874015748,3.6800000000000005e-08,0.003937007874015748,9.920000000000001e-08,0.3858267716535433,9.52e-08,0.03700787401574803,8.560000000000001e-08,0.003937007874015748,0.0,0.003937007874015748,9.440000000000001e-08,0.24015748031496062,9.920000000000001e-08,0.011811023622047244
8.880000000000001e-08,0.007874015748031496,1.52e-08,0.003937007874015748,9.760000000000001e-08,0.16141732283464566,9.920000000000001e-08,0.03700787401574803,9.2e-08,0.003937007874015748,8.800000000000001e-09,0.003937007874015748,9.760000000000001e-08,0.051181102362204724,9.920000000000001e-08,0.011811023622047244
9.760000000000001e-08,0.12598425196850394,9.680000000000002e-08,0.10236220472440945,1.0080000000000002e-07,0.16929133858267717,9.920000000000001e-08,0.031496062992125984,9.52e-08,0.06692913385826772,9.52e-08,0.027559055118110236,9.680000000000002e-08,0.047244094488188976,9.920000000000001e-08,0.011811023622047244
9.680000000000002e-08,0.2047244094488189,1.0080000000000002e-07,0.1889763779527559,1.0080000000000002e-07,0.21653543307086615,9.920000000000001e-08,0.029921259842519688,1.0080000000000002e-07,0.0984251968503937,1.0080000000000002e-07,0.07086614173228346,9.840000000000001e-08,0.06299212598425197,9.920000000000001e-08,0.011811023622047244
3.7600000000000006e-08,0.003937007874015748,5.6000000000000005e-08,0.003937007874015748,1.0480000000000001e-07,0.11811023622047244,1.0480000000000001e-07,0.08031496062992127,7.440000000000001e-07,0.003937007874015748,2.4000000000000004e-09,0.003937007874015748,1.0480000000000001e-07,0.06299212598425197,1.0080000000000002e-07,0.01968503937007874
1.0080000000000002e-07,0.11811023622047244,1.0080000000000002e-07,0.18503937007874016,1.0480000000000001e-07,0.12598425196850394,1.0240000000000002e-07,0.041732283464566935,1.0560000000000002e-07,0.06692913385826772,1.0080000000000002e-07,0.05905511811023622,9.840000000000001e-08,0.03937007874015748,9.920000000000001e-08,0.011811023622047244
1.6000000000000003e-09,0.003937007874015748,8.000000000000001e-10,0.003937007874015748,1.4640000000000001e-07,0.007874015748031496,9.52e-08,0.03622047244094489,0.0,-0.0,1.6000000000000003e-09,0.003937007874015748,5.6000000000000005e-09,0.003937007874015748,9.920000000000001e-08,0.011811023622047244
4.960000000000001e-08,0.003937007874015748,9.600000000000001e-08,0.007874015748031496,1.04e-07,0.023622047244094488,1.0080000000000002e-07,0.09448818897637795,2.4000000000000004e-09,-0.0,3.2000000000000005e-09,0.003937007874015748,9.760000000000001e-08,0.015748031496062992,1.0560000000000002e-07,0.015748031496062992
5.440000000000001e-08,0.003937007874015748,5.6000000000000005e-09,0.003937007874015748,0.0,0.003937007874015748,1.0320000000000001e-07,0.1,0.0,-0.0,8.000000000000001e-10,0.003937007874015748,1.04e-08,0.003937007874015748,1.0320000000000001e-07,0.027559055118110236
1.6000000000000003e-09,0.003937007874015748,3.2000000000000005e-09,0.003937007874015748,1.0880000000000002e-07,0.007874015748031496,9.52e-08,0.07716535433070866,6.160000000000001e-08,0.003937007874015748,0.0,0.003937007874015748,8.000000000000001e-10,0.003937007874015748,1.0160000000000001e-07,0.015748031496062992
5.840000000000001e-08,0.003937007874015748,2.8800000000000003e-08,0.003937007874015748,9.52e-08,0.2440944881889764,9.360000000000002e-08,0.031496062992125984,8.880000000000001e-08,0.003937007874015748,0.0,0.003937007874015748,9.760000000000001e-08,0.1141732283464567,9.920000000000001e-08,0.011811023622047244
8e-09,0.003937007874015748,9.440000000000001e-08,0.007874015748031496,1.0320000000000001e-07,0.2677165354330709,1.0080000000000002e-07,0.05590551181102363,2.4000000000000004e-09,-0.0,3.2000000000000005e-09,0.003937007874015748,1.04e-07,0.07086614173228346,9.920000000000001e-08,0.011811023622047244
1.4400000000000002e-08,0.003937007874015748,1.7600000000000002e-08,0.003937007874015748,1.0240000000000002e-07,0.18110236220472442,1.0080000000000002e-07,0.03543307086614173,0.0,-0.0,1.2800000000000002e-08,0.003937007874015748,9.920000000000001e-08,0.08661417322834646,9.920000000000001e-08,0.011811023622047244
8.64e-08,0.003937007874015748,9.600000000000002e-09,0.003937007874015748,4.5600000000000005e-08,0.007874015748031496,1.0320000000000001e-07,0.048818897637795275,8.000000000000001e-10,-0.0,1.8000000000000002e-07,0.007874015748031496,1.2800000000000002e-08,0.003937007874015748,9.920000000000001e-08,0.011811023622047244
2.4000000000000004e-09,0.003937007874015748,9.008000000000001e-07,0.007874015748031496,0.0,0.003937007874015748,9.680000000000002e-08,0.03858267716535433,2.6e-07,0.003937007874015748,1.2000000000000002e-08,0.003937007874015748,8e-09,0.003937007874015748,9.920000000000001e-08,0.011811023622047244
1.2320000000000002e-07,0.003937007874015748,9.600000000000002e-09,0.003937007874015748,3.1200000000000004e-07,0.007874015748031496,1.0240000000000002e-07,0.051181102362204724,6.112000000000001e-07,0.003937007874015748,0.0,0.003937007874015748,2.7200000000000005e-08,0.003937007874015748,9.920000000000001e-08,0.011811023622047244
3.7600000000000006e-08,0.003937007874015748,9.2e-08,0.023622047244094488,1.0000000000000001e-07,0.14173228346456693,9.52e-08,0.03228346456692914,3.2000000000000005e-09,-0.0,1.0000000000000001e-07,0.011811023622047244,9.680000000000002e-08,0.05511811023622047,9.920000000000001e-08,0.011811023622047244
2.4000000000000004e-09,0.003937007874015748,2.4000000000000004e-09,0.003937007874015748,0.0,0.003937007874015748,1.0240000000000002e-07,0.03464566929133858,0.0,-0.0,8.000000000000001e-10,0.003937007874015748,6.400000000000001e-09,0.003937007874015748,9.920000000000001e-08,0.011811023622047244
5.5200000000000005e-08,0.003937007874015748,1.6000000000000003e-09,0.003937007874015748,1.0000000000000001e-07,0.3188976377952756,9.600000000000001e-08,0.045669291338582683,0.0,-0.0,0.0,0.003937007874015748,1.0240000000000002e-07,0.10236220472440945,9.920000000000001e-08,0.011811023622047244
9.840000000000001e-08,0.14173228346456693,9.680000000000002e-08,0.12598425196850394,1.0240000000000002e-07,0.16141732283464566,1.0000000000000001e-07,0.02913385826771654,9.600000000000001e-08,0.09448818897637795,9.600000000000001e-08,0.03937007874015748,1.04e-07,0.05511811023622047,9.920000000000001e-08,0.011811023622047244
1.9200000000000003e-08,0.003937007874015748,9.600000000000002e-09,0.003937007874015748,1.6720000000000001e-07,0.007874015748031496,1.0080000000000002e-07,0.02519685039370079,8.000000000000001e-10,-0.0,4.800000000000001e-09,0.003937007874015748,3.2e-08,0.003937007874015748,9.920000000000001e-08,0.011811023622047244
6.320000000000001e-08,0.003937007874015748,1.6e-08,0.003937007874015748,1.0240000000000002e-07,0.2755905511811024,9.840000000000001e-08,0.06456692913385828,1.6000000000000003e-09,-0.0,0.0,0.003937007874015748,1.0000000000000001e-07,0.08661417322834646,1.0480000000000001e-07,0.01968503937007874
5.040000000000001e-08,0.003937007874015748,9.600000000000002e-09,0.003937007874015748,6.232000000000001e-07,0.007874015748031496,9.52e-08,0.040157480314960636,8.000000000000001e-10,-0.0,3.2000000000000005e-09,0.003937007874015748,4e-09,0.003937007874015748,9.920000000000001e-08,0.011811023622047244
2.3200000000000006e-08,0.003937007874015748,4.640000000000001e-08,0.003937007874015748,1.0320000000000001e-07,0.007874015748031496,9.680000000000002e-08,0.04094488188976378,2.4000000000000004e-09,-0.0,8.000000000000001e-10,0.003937007874015748,3.2000000000000005e-09,0.003937007874015748,1.0320000000000001e-07,0.015748031496062992
4.960000000000001e-08,0.003937007874015748,1.4400000000000002e-08,0.003937007874015748,9.440000000000001e-08,0.07480314960629922,9.440000000000001e-08,0.03700787401574803,8.000000000000001e-10,-0.0,1.0880000000000002e-07,0.007874015748031496,9.600000000000001e-08,0.03937007874015748,9.920000000000001e-08,0.011811023622047244
1.5920000000000002e-07,0.003937007874015748,4.16e-08,0.003937007874015748,8.000000000000001e-10,0.003937007874015748,5.464e-07,0.0015748031496062994,1.0576000000000003e-06,0.003937007874015748,4e-09,0.003937007874015748,7.200000000000001e-09,0.003937007874015748,9.920000000000001e-08,0.011811023622047244
9.440000000000001e-08,0.14173228346456693,9.440000000000001e-08,0.07086614173228346,9.680000000000002e-08,0.16141732283464566,9.360000000000002e-08,0.030708661417322838,9.840000000000001e-08,0.11023622047244094,9.760000000000001e-08,0.03543307086614173,1.0000000000000001e-07,0.07874015748031496,9.920000000000001e-08,0.011811023622047244
9.440000000000001e-08,0.4763779527559055,9.600000000000001e-08,0.1377952755905512,1.0080000000000002e-07,0.35826771653543305,9.52e-08,0.03464566929133858,9.840000000000001e-08,0.2992125984251969,9.840000000000001e-08,0.1062992125984252,9.840000000000001e-08,0.14960629921259844,9.920000000000001e-08,0.011811023622047244
8.160000000000002e-08,0.003937007874015748,8.960000000000001e-08,0.1220472440944882,9.440000000000001e-08,0.14960629921259844,9.2e-08,0.05354330708661418,9.040000000000002e-08,0.003937007874015748,9.440000000000001e-08,0.03937007874015748,9.440000000000001e-08,0.06299212598425197,9.920000000000001e-08,0.011811023622047244
8e-09,0.003937007874015748,3.2000000000000005e-09,0.003937007874015748,1.04e-07,0.19291338582677164,1.0320000000000001e-07,0.04488188976377953,8.000000000000001e-10,-0.0,1.6000000000000003e-09,0.003937007874015748,9.920000000000001e-08,0.06692913385826772,1.0320000000000001e-07,0.015748031496062992
2.16e-08,0.003937007874015748,5.6000000000000005e-09,0.003937007874015748,1.544e-07,0.007874015748031496,9.360000000000002e-08,0.07007874015748032,5.056000000000001e-07,0.003937007874015748,4.800000000000001e-09,0.003937007874015748,5.3600000000000004e-08,0.003937007874015748,9.920000000000001e-08,0.011811023622047244
3.04e-08,0.003937007874015748,4.800000000000001e-09,0.003937007874015748,1.0240000000000002e-07,0.24015748031496062,1.0080000000000002e-07,0.05748031496062993,1.368e-07,0.003937007874015748,0.0,0.003937007874015748,1.0080000000000002e-07,0.1141732283464567,9.920000000000001e-08,0.011811023622047244
1.416e-07,0.003937007874015748,1.2800000000000002e-08,0.003937007874015748,2.488e-07,0.007874015748031496,9.680000000000002e-08,0.1,1.6000000000000003e-09,-0.0,1.6000000000000003e-09,0.003937007874015748,2.8000000000000003e-08,0.003937007874015748,1.0240000000000002e-07,0.023622047244094488
5.6000000000000005e-09,0.003937007874015748,2.4000000000000004e-09,0.003937007874015748,3.280000000000001e-08,0.007874015748031496,7.200000000000001e-09,0.0007874015748031497,1.488e-07,0.003937007874015748,3.2000000000000005e-09,0.003937007874015748,4.5600000000000005e-08,0.003937007874015748,9.920000000000001e-08,0.011811023622047244
3.920000000000001e-08,0.003937007874015748,2.4800000000000004e-08,0.003937007874015748,1.0928e-06,0.007874015748031496,1.0000000000000001e-07,0.048818897637795275,5.256000000000001e-07,0.003937007874015748,1.1200000000000001e-08,0.003937007874015748,4.4800000000000004e-08,0.003937007874015748,9.920000000000001e-08,0.011811023622047244
1.1040000000000001e-07,0.007874015748031496,0.0,0.003937007874015748,1.1200000000000001e-08,0.007874015748031496,9.680000000000002e-08,0.05433070866141733,9.52e-08,0.003937007874015748,3.2000000000000005e-09,0.003937007874015748,4e-09,0.003937007874015748,9.920000000000001e-08,0.011811023622047244
8e-09,0.003937007874015748,3.6000000000000005e-08,0.003937007874015748,9.760000000000001e-08,0.23622047244094488,9.760000000000001e-08,0.061417322834645675,2.16e-07,0.003937007874015748,3.2000000000000005e-09,0.003937007874015748,1.0000000000000001e-07,0.1062992125984252,9.920000000000001e-08,0.011811023622047244
1.0160000000000001e-07,0.13385826771653545,1.0240000000000002e-07,0.09055118110236221,1.0640000000000001e-07,0.41338582677165353,1.0240000000000002e-07,0.03858267716535433,1.0000000000000001e-07,0.12992125984251968,1.0480000000000001e-07,0.03937007874015748,1.0000000000000001e-07,0.15354330708661418,9.920000000000001e-08,0.011811023622047244
2.8000000000000003e-08,0.003937007874015748,9.52e-08,0.0984251968503937,1.0080000000000002e-07,0.22440944881889763,9.840000000000001e-08,0.03858267716535433,0.0,-0.0,9.840000000000001e-08,0.031496062992125984,9.840000000000001e-08,0.047244094488188976,9.920000000000001e-08,0.011811023622047244
1.7600000000000002e-08,0.003937007874015748,1.52e-08,0.003937007874015748,9.840000000000001e-08,0.011811023622047244,1.0080000000000002e-07,0.05590551181102363,5.336000000000001e-07,0.003937007874015748,1.6000000000000003e-09,0.003937007874015748,9.600000000000002e-09,0.003937007874015748,9.920000000000001e-08,0.011811023622047244
9.600000000000001e-08,0.14173228346456693,9.600000000000001e-08,0.09055118110236221,1.0000000000000001e-07,0.15354330708661418,9.840000000000001e-08,0.02677165354330709,9.840000000000001e-08,0.07086614173228346,1.0240000000000002e-07,0.01968503937007874,9.52e-08,0.06692913385826772,9.920000000000001e-08,0.011811023622047244
9.120000000000001e-08,0.1377952755905512,9.2e-08,0.09448818897637795,9.680000000000002e-08,0.16929133858267717,9.440000000000001e-08,0.04094488188976378,9.680000000000002e-08,0.08661417322834646,9.52e-08,0.03543307086614173,9.360000000000002e-08,0.047244094488188976,9.920000000000001e-08,0.011811023622047244
8.800000000000001e-08,0.003937007874015748,8.000000000000001e-10,0.003937007874015748,9.920000000000001e-08,0.33070866141732286,9.52e-08,0.05511811023622047,7.904000000000001e-07,0.003937007874015748,1.04e-08,0.003937007874015748,9.920000000000001e-08,0.1141732283464567,9.920000000000001e-08,0.011811023622047244
4e-08,0.003937007874015748,4e-09,0.003937007874015748,1.0000000000000001e-07,0.17716535433070865,9.600000000000001e-08,0.04803149606299213,1.3760000000000001e-07,0.003937007874015748,4e-09,0.003937007874015748,1.0000000000000001e-07,0.07874015748031496,9.920000000000001e-08,0.011811023622047244
4e-09,0.003937007874015748,2.08e-08,0.003937007874015748,1.6000000000000003e-09,0.003937007874015748,1.0240000000000002e-07,0.03543307086614173,6.960000000000001e-07,0.003937007874015748,8.000000000000001e-10,0.003937007874015748,8.000000000000001e-10,0.003937007874015748,1.0240000000000002e-07,0.015748031496062992
9.52e-08,0.16535433070866143,9.440000000000001e-08,0.08661417322834646,9.920000000000001e-08,0.16141732283464566,9.680000000000002e-08,0.028346456692913385,9.920000000000001e-08,0.07480314960629922,9.600000000000001e-08,0.023622047244094488,1.0000000000000001e-07,0.07086614173228346,9.920000000000001e-08,0.011811023622047244
9.760000000000001e-08,0.003937007874015748,9.840000000000001e-08,0.007874015748031496,1.0640000000000001e-07,0.25196850393700787,1.0480000000000001e-07,0.1,6.192e-07,0.003937007874015748,3.2000000000000005e-09,0.003937007874015748,9.920000000000001e-08,0.05511811023622047,1.0000000000000001e-07,0.015748031496062992
1.7600000000000002e-08,0.003937007874015748,2.8800000000000003e-08,0.003937007874015748,1.9760000000000002e-07,0.007874015748031496,9.600000000000001e-08,0.05590551181102363,8.000000000000001e-10,-0.0,6.400000000000001e-09,0.003937007874015748,4.800000000000001e-09,0.003937007874015748,9.920000000000001e-08,0.011811023622047244
1.04e-08,0.003937007874015748,1.1200000000000001e-08,0.003937007874015748,9.920000000000001e-08,0.007874015748031496,1.0320000000000001e-07,0.03543307086614173,0.0,-0.0,8.000000000000001e-10,0.003937007874015748,7.200000000000001e-09,0.003937007874015748,9.920000000000001e-08,0.011811023622047244
1.488e-07,0.003937007874015748,3.2000000000000005e-09,0.003937007874015748,1.1200000000000001e-07,0.007874015748031496,1.0240000000000002e-07,0.022834645669291342,8.000000000000001e-10,-0.0,3.2000000000000005e-09,0.003937007874015748,0.0,0.003937007874015748,9.920000000000001e-08,0.011811023622047244
1.6e-08,0.003937007874015748,9.360000000000002e-08,0.11023622047244094,9.760000000000001e-08,0.11811023622047244,9.760000000000001e-08,0.03228346456692914,2.4000000000000004e-09,-0.0,9.52e-08,0.027559055118110236,9.760000000000001e-08,0.04330708661417323,9.920000000000001e-08,0.011811023622047244
